Predicted,Id
77611.0461340161,191
246158.9276461816,192
100092.32895967935,193
90419.72750537698,194
332081.61025554454,195
247530.0020251179,196
73900.0,197
-372602.9639902661,198
273390.0061661976,199
183988.0,200
353954.6353231703,201
85000.0,202
100031.66151549917,203
94007.70235232098,204
221832.12370328902,205
-823518.3734939755,206
-234143.3133732535,207
27655.375096674405,208
300503.0902573617,209
-75576.11101620254,210
155174.94165258564,211
268609.07591698295,212
67670.53359248077,213
61619.13131924093,214
27838.643518113353,215
53631.04140942347,216
-37359.3620275289,217
75294.47156196636,218
1384559.8196531888,219
-124555.76156398375,220
38505.28526995695,221
183988.0,222
154454.3659614372,223
97841.2002946848,224
257695.75669203326,225
183988.0,226
32831.21089345961,227
117168.01518529281,228
57452.30608602618,229
287764.1012271177,230
28262.678673436287,231
117800.0,232
81543.361028759,233
7250.134089181331,234
103994.34488251692,235
194243.7704625322,236
48400.0,237
87499.5295980843,238
-7544.304860474484,239
48062.99705986622,240
59385.50783435367,241
195575.45327754534,242
84147.83372559234,243
-44044.33116195498,244
329246.3080878423,245
123790.07337403583,246
-7124.391386296498,247
81073.13035951239,248
87688.46858537855,249
46945.9200379717,250
82157.90505510142,251
110359.0396242284,252
80812.39648140749,253
335469.9016662906,254
868800.0,255
215728.2815031394,256
105669.98359102679,257
83940.90466749316,258
67725.06504056626,259
218000.0,260
109846.62994280664,261
254800.0,262
62147.14914483327,263
70000.0,264
449591.9270796949,265
95757.7473326299,266
55517.77355769103,267
472785.57616473915,268
123351.901358439,269
98049.84330333947,270
218037.5664155517,271
24949.676199910988,272
42965.90891409832,273
-183014.6422281505,274
131734.16149021522,275
84537.3355766092,276
85000.0,277
86051.94939600347,278
158776.80405219842,279
110800.0,280
183988.0,281
255239.66761549437,282
178013.24574979022,283
208000.0,284
54213.165479003575,285
80002.67557247342,286
-4638.911657599936,287
95583.99676193326,288
156534.84508856805,289
100330.62444561232,290
144413.05401355392,291
156839.2650468415,292
116941.6585671831,293
405050.9626100803,294
83046.9811120391,295
1363045.451073171,296
24988.0,297
133386.43823421167,298
136171.76523207314,299
68006.1052631579,300
157253.35713495934,301
93617.85069198858,302
120728.2429202912,303
280970.6326883729,304
248588.8317237064,305
104289.22949106869,306
150514.95749910845,307
197537.5530689757,308
410418.53400908655,309
42588.577285714346,310
100852.46269552683,311
48400.0,312
66216.78753871571,313
218000.0,314
80657.82848598318,315
116342.68962722295,316
57086.60173556237,317
51497.62617553973,318
8950.725482500027,319
325073.01080536656,320
203931.05521304216,321
28500.0,322
55988.0,323
192412.82724266418,324
165007.38435074186,325
80009.03897543627,326
76605.84400406326,327
205858.8345916033,328
91012.7298809687,329
139234.10188852504,330
28500.0,331
183988.0,332
110897.14474626853,333
196657.41122415417,334
98030.7171451198,335
161590.2379957905,336
79098.54887686123,337
65803.78947368421,338
63296.78599610207,339
87962.26135474272,340
105419.52581966089,341
164904.34525624034,342
460201.94945314736,343
200843.07886198745,344
183988.0,345
309016.3415781974,346
77679.94694234619,347
70000.0,348
208000.0,349
93450.53449188857,350
99414.98319939108,351
85000.0,352
183988.0,353
67970.70623560224,354
85137.88910510611,355
56380.59945610642,356
-12630.339321357285,357
79125.56104711557,358
49515.63864042934,359
227081.9935361839,360
-135738.12375249504,361
81454.55332186038,362
107281.93749910739,363
132805.07532590214,364
44264.1513139606,365
48400.0,366
-341474.1214676318,367
-190762.7597411551,368
126792.78878104851,369
114797.8612024714,370
77776.29009762904,371
168323.81397002595,372
199047.19745627663,373
102381.32002256364,374
104378.42563477169,375
69573.25378836779,376
280974.17709352425,377
285505.84668316576,378
128885.68531350346,379
71419.78947368421,380
38249.66965946392,381
208800.0,382
99097.01648320272,383
60305.37229029218,384
80606.18892164265,385
189328.18380128196,386
89238.10703483931,387
70612.28048430495,388
48400.0,389
81449.43767054133,390
139451.53325368377,391
195543.6533740783,392
34255.902623945774,393
183988.0,394
104910.89709842912,395
-124976.75789473685,396
69678.03250728371,397
96482.97000939972,398
114837.36962887191,399
188807.05501851338,400
68424.66069011769,401
29386.06695975652,402
80546.4680926087,403
632354.2844256564,404
481665.0463288929,405
111537.17832274981,406
402301.1808665845,407
594760.840106692,408
342088.8781086018,409
66518.73684210527,410
113461.06940645068,411
-129799.84570601222,412
63090.15049501894,413
129164.91406272666,414
82606.90578218295,415
123358.75384418269,416
61298.76910325533,417
47076.434919547064,418
96128.85584042913,419
857303.0978573319,420
93699.041609965,421
-353077.3542841865,422
74796.31405185495,423
65902.6295256447,424
77305.73566286414,425
78394.88613848825,426
62503.62603076426,427
99459.87539233535,428
179888.0,429
183988.0,430
650000.0,431
109417.73807067936,432
24988.0,433
101890.64147401568,434
64019.31012683689,435
230055.82746846855,436
89016.69071992018,437
64908.642601937645,438
98562.69583740954,439
171556.19181195236,440
81907.99536499003,441
81069.54940358906,442
498787.1528740787,443
65881.05606793692,444
195856.22912375067,445
45972.025044722715,446
122002.72724263163,447
66443.80828041787,448
373030.7931919973,449
-24613.313525869802,450
64131.26486664688,451
310246.9723226492,452
108069.26030967067,453
132742.3079783683,454
72658.1572267194,455
74108.12284452087,456
120037.18994599373,457
110214.03453970951,458
83030.12738461712,459
65800.0,460
48400.0,461
-899078.6144578308,462
71251.26785990843,463
208000.0,464
550949.896738027,465
110800.0,466
117364.08448248357,467
242618.82867744064,468
59800.0,469
118664.29414405687,470
67315.15789473684,471
977448.6770268256,472
329020.7465864259,473
208000.0,474
147719.67867172393,475
243567.9395231634,476
82812.9344973725,477
102407.21193105438,478
131366.64104662213,479
50800.0,480
54276.07917935531,481
102536.77900626083,482
103800.0,483
226637.7233659029,484
-391473.1402827707,485
-109755.21228941344,486
20987.778326675976,487
154766.8187030508,488
50800.0,489
82701.05008077546,490
136829.51733957182,491
262468.25164144294,492
68193.26315789473,493
71206.03624608801,494
70000.0,495
108742.25519777882,496
48052.38282647585,497
56744.94838210797,498
70416.21382844831,499
44881.95147564843,500
-11286.227544910173,501
82007.14597734362,502
170878.2468372704,503
201792.99988317388,504
157800.0,505
82621.81770852584,506
121800.0,507
57681.43623301496,508
69790.94736842105,509
63599.51660796519,510
179840.0215055175,511
183988.0,512
79836.66396880474,513
44863.39206158593,514
96800.0,515
183988.0,516
106327.806118652,517
107397.16875142243,518
47829.1719057621,519
85702.8499000337,520
123207.05100585023,521
15722.50087025007,522
149800.0,523
89521.63683915988,524
82762.6892263506,525
116309.77569853977,526
170378.38648638088,527
659098.2335246224,528
56840.033058593406,529
126298.22545208721,530
65694.46139495268,531
192185.2014897993,532
98069.6154688381,533
269264.6456187952,534
102363.09264527285,535
191627.80672153912,536
29722.60074494509,537
32426.60956337772,538
153566.42185205925,539
56822.924577764425,540
791617.1363184648,541
121800.0,542
183988.0,543
45800.0,544
153953.59970306815,545
121800.0,546
125523.37950400621,547
96800.0,548
33331.795164029376,549
121363.93833291819,550
96887.83746750669,551
71602.94736842105,552
59582.78685094729,553
552081.9075467156,554
-18619.98301012726,555
116375.44916881797,556
75825.09613698452,557
-22912.562814070305,558
399796.4209540307,559
70318.99404172105,560
71992.73382527134,561
82261.46961505777,562
-37065.86884676851,563
30951.21219348063,564
149800.0,565
59297.52746311546,566
96754.83249215946,567
82133.09331281851,568
117800.0,569
183988.0,570
55988.0,571
95327.9568377653,572
101697.83203652591,573
99452.42638994374,574
86244.4836537058,575
58762.316710605766,576
116257.28141641634,577
110000.0,578
227758.4195936013,579
90164.328647701,580
96800.0,581
141362.16551180216,582
263904.2812908571,583
110580.34498627356,584
156377.09352929948,585
15609.165296805815,586
134273.6677013374,587
58263.346262678555,588
96214.51452577817,589
58000.0,590
559000.0,591
110800.0,592
117813.94700139473,593
82134.2184667431,594
335477.6655190615,595
74768.13807476802,596
276341.41907119716,597
129800.0,598
-1022.3552894211607,599
27865.73859242073,600
178800.0,601
111081.44786327501,602
59703.26773357266,603
65599.82899979138,604
76586.01721402856,605
93801.78343629687,606
554223.1662969047,607
61422.12921317558,608
4422.523547627774,609
91100.9220392954,610
254003.70659349716,611
138040.32596035284,612
208000.0,613
66940.44377607972,614
-166817.5648702595,615
285156.2709304208,616
128888.0,617
219491.0969751703,618
100143.35016354456,619
311513.7441861244,620
52996.56735013011,621
1827.783846857401,622
45271.13496185176,623
149800.0,624
78621.21677648969,625
544841.656299832,626
23939.939075438928,627
183801.89838713958,628
109888.69035339671,629
110426.45281092697,630
121310.5043071299,631
115342.93285938716,632
551658.099726795,633
84813.44920609875,634
96800.0,635
72744.29443358765,636
399047.191195433,637
154057.46824851166,638
183988.0,639
216264.40622075068,640
110800.0,641
102592.64062062585,642
157800.0,643
166729.8175137976,644
72052.5572503928,645
187035.11849957,646
54477.6291408952,647
56426.31690769386,648
41800.0,649
598166.9806821406,650
288000.0,651
58436.42919830551,652
67955.64221960452,653
81073.84655069705,654
406826.4336094831,655
251050.8581630411,656
284657.9930100173,657
72275.58729552479,658
97903.94960764486,659
247877.33774867357,660
81156.20853693367,661
80042.07269914927,662
148597.11780257235,663
28500.0,664
50800.0,665
89565.01475619395,666
121800.0,667
109763.26388117493,668
98305.30119840219,669
2076460.6259947733,670
159093.27015573985,671
18614.212871962067,672
121800.0,673
105985.76703821916,674
26776.61650447436,675
248734.44909344488,676
68139.08154232064,677
254128.36734902018,678
174233.11575321737,679
34134.880123743234,680
178454.4977559245,681
17121.166770284377,682
96466.51026219106,683
72754.83607036393,684
47079.46783967346,685
199660.44466660978,686
93094.61112687249,687
185465.39641352254,688
225318.55248048378,689
124180.69473733504,690
174559.99480348377,691
108233.60808092859,692
78425.65865793114,693
63764.11091768487,694
53966.509211924866,695
74469.26427481059,696
121800.0,697
50800.0,698
538510.4490950641,699
288000.0,700
77231.55452436194,701
118803.6055531775,702
75695.26635285866,703
25611.67202422559,704
53733.16614998934,705
61659.527249517836,706
121800.0,707
74862.81366084979,708
973671.0651112586,709
64977.082199237884,710
82314.20574710779,711
69092.71473370098,712
62654.022833174735,713
653590.4518233936,714
137076.72928176797,715
107546.03431034446,716
72112.42105263157,717
244333.72172003306,718
100279.11587582358,719
50800.0,720
101593.30660305572,721
106535.15732792643,722
35403.58965603896,723
48867.05187835421,724
367090.502364774,725
78392.69122834117,726
1198829.0694885738,727
124344.65471600172,728
87808.1136629797,729
119541.98640167332,730
30102.45985383667,731
70422.52631578948,732
64856.243307169025,733
85000.0,734
56879.7330048586,735
-43339.94419430819,736
80614.44014656937,737
218322.55391926726,738
43255.52049969018,739
178800.0,740
286170.3091053242,741
-17251.380371417094,742
97901.59353922159,743
498606.06640944036,744
134395.66712358606,745
-140822.9893482197,746
337290.2609717758,747
19922.636766285163,748
85000.0,749
20815.67052915957,750
78931.57540127487,751
161313.63338572913,752
171414.14776176814,753
72116.468324791,754
46079.92829218126,755
69116.30680894044,756
85312.52477109055,757
50378.02487186136,758
98127.593129359,759
288727.2503708072,760
114255.26442699612,761
135448.74864196265,762
-126414.08014168692,763
83067.64979269404,764
59743.59144376527,765
117800.0,766
99473.65251110953,767
95461.41062199012,768
110974.0873438846,769
118662.82841015676,770
-401666.43545889534,771
48400.0,772
87382.11276688588,773
355.5793132453837,774
137028.9517344595,775
256023.232192062,776
68103.53039519784,777
49285.6731736923,778
100994.01640999658,779
117840.87091976893,780
106985.18812383962,781
65348.88026856412,782
42794.03199941138,783
-22617.518596960137,784
-15063.261730827246,785
157800.0,786
93718.14257036189,787
24988.0,788
74018.8713381362,789
82296.38490292242,790
64900.61097806423,791
85353.4118340816,792
42615.17636151947,793
78800.0,794
72648.53205676762,795
51449.98456334135,796
179720.4793825433,797
263013.58267663285,798
39846.818634503274,799
-93175.32215531901,800
69215.07907449186,801
-103849.52473394398,802
41528.706154529544,803
61763.745653389255,804
29936.382302072197,805
24988.0,806
62493.737032200304,807
93407.30486381898,808
96800.0,809
68888.0,810
297247.26783631044,811
106280.87024136346,812
-17453.391977563486,813
70000.0,814
242810.1025603961,815
105000.0,816
91120.04228894095,817
121627.20794636375,818
538825.6625423592,819
40015.101967799645,820
-19554.81146770758,821
367913.5405201805,822
128800.0,823
67696.21052631579,824
96800.0,825
105455.17536140156,826
57754.65686938437,827
248361.6951676978,828
300934.87671626825,829
-1844.0157894736913,830
230532.67692549914,831
142203.8363646981,832
309903.22800307773,833
-31918.81264746371,834
46009.75859135565,835
276813.3621743073,836
188577.53504410098,837
81161.938066411,838
84063.59832635985,839
42232.674726679645,840
228941.84919558055,841
60800.0,842
143629.79646309355,843
-20181.896407921304,844
75604.21411780317,845
565000.0,846
99188.22357467655,847
157800.0,848
157800.0,849
339172.4243550495,850
-182955.28942115768,851
45063.43919612931,852
88457.8124911267,853
183988.0,854
66000.0,855
65118.342261758226,856
54043.73671950204,857
70350.1052631579,858
143624.19035904837,859
128888.0,860
78083.18128452527,861
73900.0,862
103800.0,863
114253.89339384611,864
99134.73246930743,865
199070.25038102188,866
67430.21685698963,867
178800.0,868
68888.0,869
846760.4450966939,870
82692.02671069239,871
125680.5373397846,872
254800.0,873
84356.93786191165,874
288000.0,875
46335.07677975886,876
-602699.6987951805,877
221878.37809487252,878
-41805.38687193481,879
68341.23987322603,880
66073.50451118848,881
117800.0,882
69558.07084730311,883
132780.47238959157,884
86442.28855972074,885
75065.86566568453,886
126631.66188686242,887
179333.9624999867,888
188297.13355247944,889
45707.59883763316,890
-321478.7528136156,891
97768.59953747131,892
75773.75373200078,893
-17604.458972874876,894
193510.23618044922,895
151272.92579140206,896
218527.73255306698,897
457918.2728875065,898
27192.884764114468,899
82661.06369251669,900
-237192.01596806385,901
40135.68685261665,902
170067.50775318983,903
475000.0,904
150185.1087236011,905
183988.0,906
119543.98182398698,907
94691.30145197816,908
24988.0,909
67566.82090364724,910
185765.71862826543,911
868800.0,912
288000.0,913
195647.20434923042,914
251491.21257039797,915
52049.371777452296,916
195972.8981984518,917
143832.30028568004,918
82496.71380857623,919
164876.49865378567,920
106887.19493793174,921
163829.10015896786,922
104445.96111853687,923
87894.93327227706,924
39537.778423780524,925
-47332.740888632914,926
83958.02647120619,927
115817.19344171004,928
524671.285404937,929
68221.30007397321,930
281.73444496124284,931
90829.96270328508,932
103483.64820293311,933
650000.0,934
95879.17546029377,935
-24921.84893733778,936
163107.16351657253,937
137558.7192925037,938
95012.24599966164,939
50800.0,940
68000.0,941
73900.0,942
80354.36081242532,943
119000.0,944
308584.19780134934,945
127985.50821030512,946
157800.0,947
218000.0,948
-13966.067864271463,949
232393.04734434545,950
125558.34254143648,951
559000.0,952
195304.7860424832,953
123633.02349163427,954
288000.0,955
115582.93158988845,956
62306.48683026994,957
41928.07745974574,958
487332.66332412197,959
-63187.54642779107,960
56635.23780816756,961
-37128.07515840065,962
81059.50570776477,963
75620.72011223003,964
63550.58560698328,965
77401.09329490735,966
534009.8586852095,967
254800.0,968
70108.26787690027,969
35419.560878243516,970
93200.47833162882,971
159417.95588663637,972
183988.0,973
48400.0,974
20535.146619373925,975
147030.75584120164,976
64587.352604348824,977
274319.11003078875,978
104424.89984375493,979
67716.21403268591,980
186538.18951825355,981
75929.8925830155,982
66081.70079146409,983
60437.508857155524,984
208000.0,985
12043.692158230115,986
85000.0,987
26232.29606966555,988
181562.37983025546,989
98175.51579925386,990
48359.60389341611,991
25703.455040397752,992
43068.997848860556,993
111665.00793332906,994
106167.78500225906,995
218000.0,996
-139624.611336142,997
178800.0,998
200966.4947977317,999
119166.26106397138,1000
50636.748583976725,1001
128800.0,1002
146487.1249223986,1003
67359.29074727072,1004
48400.0,1005
44033.87778205062,1006
88919.11942423697,1007
308993.93909805646,1008
43277.7137745975,1009
111293.57389070318,1010
157800.0,1011
102799.84002439809,1012
111164.06049161339,1013
177926.59107375416,1014
189788.62418748962,1015
255378.20608073025,1016
96377.51600463303,1017
48400.0,1018
-51031.10602631045,1019
300622.47956261225,1020
77655.78726377535,1021
87513.38694960372,1022
-319917.8305867847,1023
92399.3565949461,1024
78800.0,1025
96800.0,1026
71271.98290008574,1027
201957.62457513827,1028
84074.80279652766,1029
36699.81755041177,1030
300099.3723193094,1031
157800.0,1032
650000.0,1033
86795.85040877288,1034
56468.068742937096,1035
-245086.4343993169,1036
74034.46905834514,1037
158189.33000436932,1038
-424943.674698795,1039
69497.62851909186,1040
183988.0,1041
1357610.58139824,1042
148357.73782935762,1043
91886.71972235464,1044
61510.53785732185,1045
126488.91803936334,1046
111641.97808741922,1047
62800.0,1048
105850.16836497151,1049
24259.008487792256,1050
67992.84210526316,1051
44402.02028246647,1052
533528.4541342271,1053
61351.32736703991,1054
18435.569960792625,1055
52832.589096744945,1056
157800.0,1057
264036.8601579725,1058
149099.42292039402,1059
56859.66930440429,1060
298606.1654761873,1061
19989.548663024998,1062
282622.02655010833,1063
128888.0,1064
48400.0,1065
183324.30907253467,1066
50967.740493257195,1067
107055.13750257868,1068
226993.0213319619,1069
109411.8379125011,1070
201288.0,1071
407383.33768939367,1072
182927.39079793805,1073
64915.15789473684,1074
90134.54449752226,1075
88615.66069128171,1076
56803.77023361264,1077
97430.16831538382,1078
83426.42500887948,1079
36342.96022815274,1080
165384.50767267044,1081
71170.89626153235,1082
106202.47869622485,1083
21422.727272727272,1084
185388.71584435852,1085
138038.88146973075,1086
46205.5181405725,1087
117800.0,1088
79342.74091411111,1089
117800.0,1090
183988.0,1091
85293.32408854122,1092
95078.45971348455,1093
50800.0,1094
197014.86888983042,1095
1610351.0601083483,1096
98976.01102778343,1097
974777.3835365808,1098
132750.95140013326,1099
-5367.435468423617,1100
82796.48607643001,1101
82368.20864744182,1102
95449.94821351774,1103
133704.77404484438,1104
39261.67137166555,1105
65587.26466261905,1106
131271.62125417797,1107
97496.6113090767,1108
90116.5969316597,1109
157800.0,1110
123036.9211892993,1111
288000.0,1112
109402.75255107842,1113
116959.90397343182,1114
254800.0,1115
482992.4446462032,1116
-238614.18886598514,1117
59800.0,1118
42298.30230024576,1119
141162.72682935031,1120
744323.0554255549,1121
146757.0283640039,1122
48400.0,1123
172375.85922003834,1124
188553.0948057102,1125
124702.9834281828,1126
-17104.19161676646,1127
240648.71109945915,1128
256395.47423974797,1129
94794.33100219414,1130
61176.192386757786,1131
146406.50176428352,1132
117800.0,1133
59045.91441689915,1134
703081.1521758388,1135
100496.79366577137,1136
100454.25623640038,1137
88993.86379155063,1138
48400.0,1139
103194.38633190843,1140
69913.14051520512,1141
76605.60696788241,1142
27045.939675174017,1143
151803.72692663333,1144
9943.198331263458,1145
33618.87238469647,1146
47207.93687981966,1147
66242.26934759876,1148
43358.95476453647,1149
59800.0,1150
99376.6657374477,1151
99510.71951771498,1152
-9872.952631578955,1153
70537.6135085197,1154
93332.43781193726,1155
332113.6433589534,1156
68139.08154232064,1157
97384.93245896618,1158
-20140.45628131264,1159
-348036.8667013992,1160
139816.050789071,1161
59773.139658788685,1162
136407.99044388812,1163
52658.42574431975,1164
103151.58866554167,1165
154336.61293888348,1166
96644.51150398326,1167
-108146.90401656821,1168
46256.80005504801,1169
45672.13237924866,1170
383506.6213977595,1171
105184.42952066103,1172
132075.94589501835,1173
-4014.9261157245055,1174
69745.97367334613,1175
239028.46627132717,1176
62944.7408713537,1177
218000.0,1178
35960.0928074246,1179
85092.10085081973,1180
425270.6996094677,1181
27049.975582032755,1182
60800.0,1183
284879.1836093761,1184
106514.45639187575,1185
63800.0,1186
71904.73455693727,1187
54720.99708714314,1188
71011.87613718756,1189
94152.27877861996,1190
157800.0,1191
63649.23307596955,1192
41557.89091001177,1193
110000.0,1194
73417.02248008634,1195
78888.0,1196
108074.63265569392,1197
130379.35053505062,1198
69888.0,1199
154882.4023533903,1200
183988.0,1201
69204.65961661297,1202
122374.91390623833,1203
228168.61666143485,1204
178800.0,1205
614800.0,1206
255596.89894370973,1207
40920.39165713724,1208
150232.22928831688,1209
60642.62000384572,1210
199068.33250953772,1211
102658.60266124217,1212
181840.4922042296,1213
167575.52891865722,1214
37104.972490657645,1215
111354.98620174496,1216
65663.41263860604,1217
128494.59161940061,1218
51555.41290855345,1219
108017.3360317343,1220
80468.9176217757,1221
76330.08816236947,1222
286937.1347744029,1223
108001.24967677148,1224
470153.50980068545,1225
87129.16206355813,1226
118588.0,1227
45800.0,1228
468221.3601024358,1229
183988.0,1230
78800.0,1231
32215.621502558926,1232
74056.63808471052,1233
328833.6501039113,1234
254403.94036672745,1235
240085.1671597056,1236
70088.1116935043,1237
183988.0,1238
97465.62255556759,1239
129093.99717487123,1240
84516.67847853228,1241
97414.06383976911,1242
64002.57571918602,1243
75050.30906768038,1244
14388.752717197078,1245
120452.74692075947,1246
-30157.84522834672,1247
136714.92329149233,1248
383071.9665271966,1249
39571.318635308664,1250
48167.10315705674,1251
49919.0656197445,1252
-808754.6296296298,1253
6188.675077129497,1254
73458.99606481363,1255
274359.2554643465,1256
103800.0,1257
137941.06336973447,1258
65672.02691436259,1259
28987.673335715757,1260
48052.90023201857,1261
375745.98377697717,1262
102100.66823674322,1263
50866.18486864984,1264
212285.76611418638,1265
12286.91016108096,1266
74435.66252070392,1267
53321.23931922973,1268
51801.74966210414,1269
80865.56724396435,1270
116940.31134455783,1271
81485.34954280104,1272
100116.3839299956,1273
183988.0,1274
111106.64955921634,1275
-26381.6367265469,1276
191773.00948557918,1277
68800.0,1278
475000.0,1279
151951.8419444554,1280
106240.63057278746,1281
250965.93472492797,1282
118779.84485199748,1283
81087.76112228485,1284
205579.52324412094,1285
82274.18297619777,1286
101652.15314100603,1287
81445.26988227136,1288
209016.07063557097,1289
96800.0,1290
61666.96549862789,1291
714248.7499999999,1292
69153.71832923364,1293
83888.74834803927,1294
81190.91499694396,1295
-26017.056125680203,1296
134264.5372091713,1297
42226.30953113033,1298
61135.05868564814,1299
64802.6108855515,1300
805710.1324424698,1301
73900.0,1302
4915.768463073851,1303
94835.94191568546,1304
89333.78633446583,1305
178800.0,1306
-44351.676289946656,1307
190922.4317227299,1308
104838.56333340288,1309
68888.0,1310
60343.80418199433,1311
68659.88760874278,1312
97500.89834639986,1313
65936.52048780103,1314
100882.48425609329,1315
183988.0,1316
233060.13608465611,1317
147768.2658303869,1318
307685.23932272306,1319
50800.0,1320
92377.79496041406,1321
147147.85472965514,1322
114111.53348622515,1323
650000.0,1324
97955.8098114753,1325
122883.75555304979,1326
101613.62007168459,1327
96800.0,1328
86460.56129218632,1329
146053.48709567383,1330
52967.23672819529,1331
135524.88234465572,1332
33986.9618420059,1333
137275.17558482673,1334
81900.6381168811,1335
183988.0,1336
214138.22920090347,1337
46274.28552049308,1338
103800.0,1339
24549.703906206116,1340
81190.68802682403,1341
157800.0,1342
112259.73308789692,1343
1105276.206214524,1344
344900.0298473582,1345
85956.96494172757,1346
91379.99614362951,1347
118452.18214293482,1348
524990.7022610382,1349
95443.70704765341,1350
73871.3951050564,1351
164963.28907190938,1352
101977.85704176399,1353
103800.0,1354
85541.26572554315,1355
121223.22131015312,1356
50800.0,1357
106747.86449694942,1358
99702.76435041615,1359
37032.930990612804,1360
96633.23538812502,1361
36398.682787862126,1362
46108.04886338604,1363
419321.78221845604,1364
257374.44083620343,1365
-17914.47471143819,1366
163159.97672676118,1367
26936.117556071156,1368
52220.217649537764,1369
59800.0,1370
83643.37397861725,1371
112623.49679555387,1372
182850.2707104625,1373
221809.86497657758,1374
64087.15789473684,1375
72470.1230885817,1376
-65832.06073130161,1377
43299.10587528731,1378
360803.45261612383,1379
79766.5346104864,1380
69182.57141469484,1381
473648.65318911,1382
62800.0,1383
85000.0,1384
607772.713893498,1385
192564.2661655327,1386
44076.95415103781,1387
306559.72524024255,1388
24988.0,1389
83657.9062280931,1390
218000.0,1391
114021.21435706172,1392
100152.08469813876,1393
254800.0,1394
73900.0,1395
199070.9227246701,1396
70460.15242242787,1397
218000.0,1398
98970.32218356307,1399
192289.9943119033,1400
66417.76734971051,1401
94476.12131793702,1402
73800.0,1403
157800.0,1404
117800.0,1405
50800.0,1406
36344.22159891677,1407
270218.86381985375,1408
28130.52355091733,1409
67918.73684210527,1410
246402.90754022097,1411
117800.0,1412
565000.0,1413
4451.184104637097,1414
181336.67965555805,1415
-72187.02206685595,1416
68970.82662593166,1417
-285792.70608604944,1418
178537.44950085162,1419
61296.513249651354,1420
102275.19253941948,1421
80400.93549937298,1422
